DateTime,GS_data,SPGI_data,IJJ_data,IJK_data,BTC-USD_data,ETC-USD_data,UVXY_data,LRCX_data,LTC-USD_data,ITA_data,NEE_data,SBUX_data,MCK_data,NOC_data,IHI_data,PSA_data,XLM-USD_data,QLD_data,XRP-USD_data,AGG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,TNA_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,VBK_data,BDX_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,TLH_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,MSFT_data,UHS_data,IYH_data,SHW_data,FAZ_data,SPXS_data,VUG_data,IYW_data,CMI_data,HUM_data,DHR_data,XMR-USD_data,VAR_data,ITOT_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,WHR_data,MLM_data,RTN_data,MCD_data,ZROZ_data,IEF_data,AAP_data,GVI_data
20171002,231.86,153.97,148.15,198.84,664.55,17.7013,98.9,177.65,4.15,175.58,138.62,51.11,151.43,280.04,167.06,197.26,0.002,64.17,0.0063,102.67,222.24,114.3,139.84,104.57,129.62,188.92,102.42,123.5,66.66,382.08,19.13,192.55,81.09,115.61,151.28,190.76,145.15,40.65,294.05,127.52,111.24,38.15,117.14,43.53,25.41,50.83,129.24,108.42,148.38,173.62,1.0,122.36,71.91,111.28,167.61,352.32,70.41,35.18,129.63,147.38,158.43,241.07,85.43,1.99,100.1,55.46,7.84,50.26,130.46,63.24,59.59,170.78,200.91,179.13,148.59,108.94,101.07,98.98,105.2
20171003,232.79,155.62,148.35,199.53,654.47,18.156601000000002,98.05,176.62,4.14,175.6,138.76,51.28,150.2,281.17,166.6,196.01,0.0022,64.49,0.0064,102.75,223.77,114.71,140.32,104.6,128.48,191.9,102.42,124.32,67.08,383.76,19.03,192.29,81.86,114.09,151.74,188.28,145.4,40.76,295.49,127.44,113.52,38.13,117.5,43.14,25.61,50.87,129.41,107.13,148.76,173.75,1.0,122.59,71.57,111.65,167.72,366.97,69.87,34.95,129.84,147.77,159.83,243.42,85.43,1.93,100.13,55.57,7.84,50.25,130.49,63.45,59.32,171.89,202.31,179.76,148.5,109.07,101.21,98.6,105.36
20171004,231.53,156.0,148.08,199.72,658.08,17.679501000000002,98.75,176.76,4.15,176.15,140.35,51.23,149.82,282.24,168.16,196.88,0.002,64.58,0.0064,102.72,224.38,115.96,140.94,104.65,129.35,190.66,102.49,125.07,66.47,383.48,19.6,194.32,81.95,115.44,151.95,189.51,144.72,40.67,295.64,127.63,113.15,38.08,117.69,43.28,26.24,50.88,129.39,108.63,148.67,172.36,1.0,122.8,71.99,111.15,168.47,366.77,70.11,34.8,130.15,147.56,160.7,242.55,85.79,2.01,101.96,55.6,7.75,50.01,131.01,63.76,59.21,172.57,201.87,179.03,148.83,109.13,101.18,94.57,105.33
20171005,237.07,155.45,148.46,200.35,663.26,16.469101000000002,92.05,174.66,4.16,177.23,139.58,51.86,149.93,282.72,169.14,196.71,0.002,65.85,0.0064,102.68,245.33,117.24,141.7,104.65,130.37,190.59,102.47,125.35,66.99,395.44,19.57,202.11,82.44,117.04,152.27,191.7,145.19,41.19,297.12,128.59,113.16,38.41,118.21,42.01,26.32,50.84,129.13,108.89,150.08,173.65,1.0,123.63,73.22,111.19,168.56,372.39,68.24,34.21,130.99,149.04,160.66,241.42,85.88,1.99,102.49,55.92,8.09,49.78,131.49,64.06,58.05,170.36,205.74,178.68,150.33,108.47,101.08,93.97,105.35
20171006,237.03,154.87,148.02,200.68,660.77,14.9545,92.1,176.58,4.13,177.16,139.31,52.4,147.56,283.35,169.47,196.47,0.0019,65.99,0.0066,102.53,248.46,118.98,141.8,104.6,130.4,190.86,102.42,125.38,66.71,395.2,19.74,202.94,83.09,117.15,152.32,192.5,144.69,41.46,298.89,128.81,113.58,38.23,118.81,41.82,26.56,50.82,128.86,106.96,150.53,171.57,1.0,123.75,73.25,109.2,168.54,375.89,68.34,34.3,130.99,149.51,161.04,242.94,86.53,1.98,102.39,55.86,8.26,49.62,130.35,64.51,57.97,168.4,201.85,179.2,151.09,108.27,100.95,93.93,105.24
20171009,233.93,155.58,147.47,200.16,679.46,15.7088,95.9,176.42,4.19,177.49,139.71,52.26,144.49,283.86,167.16,196.85,0.0019,65.87,0.0065,102.67,264.47,119.21,141.13,104.69,131.1,189.0,102.42,125.59,65.89,387.76,19.67,201.09,82.55,115.43,151.8,191.59,143.9,41.15,299.68,128.9,113.17,38.41,118.69,41.53,26.85,50.87,129.13,107.05,150.86,169.22,1.0,123.68,73.53,106.22,167.37,374.45,68.59,34.49,130.89,149.9,160.69,236.55,85.94,1.99,100.37,55.75,8.12,50.55,129.79,63.82,58.09,167.12,201.84,179.46,151.58,108.59,101.07,90.77,105.26
20171010,233.74,155.22,148.11,200.56,673.11,15.1883,91.7,176.65,4.15,177.42,140.78,52.64,145.73,283.35,167.15,196.1,0.002,65.96,0.0065,102.68,258.07,119.15,141.04,104.68,131.61,187.98,102.42,126.02,66.44,396.04,19.35,200.87,82.52,116.3,151.74,190.76,144.29,41.47,300.07,129.53,113.26,38.26,119.63,41.48,26.85,50.85,129.25,107.94,150.96,165.7,1.0,123.77,73.53,105.67,167.74,373.93,67.95,34.23,131.08,149.91,161.83,236.63,86.07,1.95,100.4,55.88,8.22,50.83,131.04,63.38,57.97,164.54,201.06,179.17,152.02,108.9,101.1,91.49,105.3
20171011,233.54,155.41,148.17,200.86,672.86,15.2548,87.75,177.87,4.15,176.96,141.57,52.85,146.24,285.15,167.37,197.63,0.0019,66.36,0.0064,102.69,261.67,120.25,141.11,104.76,131.03,186.86,102.43,128.61,66.28,404.28,19.57,200.66,81.68,116.53,152.03,191.95,144.05,41.42,300.9,129.38,112.38,37.74,119.32,40.94,26.81,50.88,129.29,109.23,151.57,164.36,1.0,124.19,73.66,106.83,168.08,375.47,67.8,34.09,131.52,150.53,161.24,236.52,85.87,1.9,100.91,55.92,8.5,50.74,131.2,63.1,57.63,164.29,199.68,179.48,154.45,109.19,101.22,89.06,105.3
20171012,231.04,157.48,148.01,201.01,665.68,15.2076,86.8,178.64,4.13,178.06,142.36,53.16,146.96,288.52,168.08,199.59,0.0019,66.11,0.0064,102.82,281.74,119.99,140.15,104.83,133.22,186.87,102.47,128.78,66.08,407.2,19.81,200.33,81.58,118.49,152.16,193.23,143.69,41.68,303.32,130.71,113.03,37.52,119.64,41.23,27.02,50.89,129.71,108.97,151.69,169.17,1.0,124.25,74.33,105.02,167.81,375.99,68.59,34.23,131.48,150.57,160.85,237.56,85.94,1.76,102.27,55.88,8.44,51.36,131.79,61.86,57.82,164.47,201.88,181.1,155.17,110.05,101.31,86.23,105.37
20171013,229.81,158.17,147.94,200.88,665.01,14.4021,83.6,181.42,4.12,177.25,142.22,52.93,143.54,286.31,167.93,201.2,0.0018,66.59,0.0064,103.07,337.67,120.26,140.62,104.93,133.22,186.06,102.48,128.4,65.77,414.64,20.02,201.45,81.93,117.57,151.95,195.76,143.65,41.93,301.66,130.88,112.11,37.78,120.32,40.74,26.62,50.96,130.28,109.9,152.38,172.5,1.0,124.54,74.69,104.65,167.38,378.21,68.49,34.13,131.7,151.43,161.51,233.91,85.75,1.74,102.7,55.88,8.96,51.43,132.07,61.7,57.39,166.03,200.5,180.12,156.55,111.16,101.66,85.18,105.55
20171016,233.55,158.79,147.92,201.06,650.62,15.2235,80.7,183.77,4.04,177.19,143.13,52.16,143.0,285.71,167.32,200.28,0.0018,67.05,0.0063,102.97,340.61,120.35,140.83,105.02,133.11,184.9,102.41,128.11,65.6,421.6,20.31,203.27,82.05,117.39,152.0,195.17,143.48,41.39,301.23,131.23,112.4,37.21,122.37,40.26,26.63,50.92,130.08,109.58,152.79,173.75,1.0,124.71,74.84,104.7,166.78,376.48,67.9,33.99,131.82,151.99,162.93,233.36,85.05,1.83,102.83,55.99,9.25,52.04,132.15,61.5,56.97,164.16,201.45,180.91,156.21,110.93,101.48,85.68,105.37
20171017,227.46,158.03,147.59,200.72,655.56,15.2017,81.1,185.87,4.06,176.57,144.22,51.78,142.8,284.3,167.73,198.73,0.0021,67.2,0.0063,102.93,401.49,120.05,140.93,105.15,132.69,187.11,102.48,132.5,65.01,420.92,19.49,206.35,81.48,117.8,151.81,197.35,143.16,41.01,300.6,129.41,113.4,36.93,122.21,40.3,26.31,50.9,130.05,109.64,152.71,195.72,1.0,124.83,74.78,107.54,168.86,375.11,68.78,33.94,131.83,152.02,163.48,236.57,84.19,1.89,104.2,56.0,9.31,53.1,131.57,61.82,56.89,163.76,199.43,180.85,156.58,111.54,101.45,87.75,105.39
20171018,233.19,157.51,147.96,201.49,661.28,15.3058,80.35,191.54,4.07,176.85,144.1,52.44,142.61,282.06,168.95,197.62,0.0023,67.05,0.0063,102.77,397.54,118.75,140.72,105.1,132.79,189.27,102.48,132.4,65.89,422.6,19.53,204.57,81.58,118.54,152.15,201.87,144.24,41.0,298.05,128.55,113.83,37.41,123.51,40.01,26.36,50.88,129.57,108.73,153.24,198.95,1.0,124.95,74.8,107.6,169.14,376.49,67.85,33.82,131.74,152.58,163.76,237.44,84.97,1.88,104.4,56.06,9.21,53.19,131.42,61.9,56.97,164.18,199.31,179.49,156.93,110.16,101.19,87.47,105.34
20171019,231.22,155.84,148.27,201.6,654.1,15.5174,79.15,192.01,4.03,176.85,145.35,52.62,146.26,282.69,170.14,198.12,0.0021,66.55,0.0062,102.84,359.05,115.9,140.7,105.12,133.95,188.13,102.48,133.68,65.67,425.4,19.71,204.75,81.27,119.71,151.86,203.47,143.74,40.95,299.25,128.59,112.57,36.74,126.5,40.35,26.15,50.9,129.74,107.11,152.73,194.99,1.0,124.87,75.09,109.6,170.03,379.91,67.85,33.76,131.53,152.04,164.03,238.79,88.97,1.85,105.6,56.07,9.13,53.39,130.74,61.96,57.47,165.27,205.33,179.22,157.62,110.86,101.29,86.59,105.4
20171020,235.79,157.9,148.91,203.0,651.78,15.8207,76.3,196.17,3.97,179.09,145.63,51.83,147.06,284.58,171.49,198.01,0.0019,66.89,0.006,102.54,361.93,115.24,141.14,104.97,134.79,191.33,102.42,134.02,66.52,432.76,19.92,204.05,81.87,120.17,152.96,205.87,144.53,40.9,302.23,129.62,112.85,37.05,126.64,39.62,26.63,50.81,128.99,105.15,153.76,198.0,1.0,125.48,75.96,111.89,170.16,381.99,66.08,33.28,131.92,152.97,165.7,241.86,89.65,1.83,106.69,56.37,8.86,53.38,130.56,62.79,57.16,169.45,211.86,181.09,157.43,108.75,100.88,86.45,105.14
20171023,233.28,158.44,148.01,202.2,654.35,16.249599,81.2,196.7,3.96,177.83,145.83,51.55,144.65,284.04,171.64,197.72,0.0019,66.02,0.006,102.66,370.23,115.19,140.19,105.01,134.63,193.29,102.43,135.17,65.03,419.52,20.04,204.49,82.69,119.54,151.99,205.09,143.77,40.84,302.92,129.43,114.83,36.28,127.72,40.01,23.87,50.85,129.13,104.31,153.2,199.61,1.0,124.86,75.98,112.0,169.81,378.94,66.47,33.63,131.14,152.35,165.83,242.18,89.33,1.94,107.37,56.14,9.15,54.11,130.38,62.86,57.9,169.48,209.01,181.25,154.63,108.87,100.97,85.58,105.28
20171024,235.89,158.25,148.49,202.87,655.03,15.2298,82.8,196.65,3.97,178.06,145.68,51.56,146.06,284.02,170.99,193.42,0.0019,66.27,0.006,102.44,379.41,113.82,140.61,104.91,134.23,193.8,102.41,133.3,65.42,414.76,20.36,205.4,82.65,119.06,152.1,205.03,144.05,40.88,295.77,129.13,111.83,36.19,126.52,39.77,23.85,50.8,128.61,103.85,153.7,188.99,1.0,125.05,76.01,110.55,168.55,381.22,65.69,33.51,131.38,152.88,166.92,242.53,89.81,1.85,107.36,56.22,9.31,54.38,129.95,62.89,57.66,151.62,212.28,181.28,155.14,108.01,100.67,83.93,105.17
20171025,232.88,157.29,147.62,201.74,656.99,15.5322,88.25,194.01,4.08,177.53,145.34,51.44,147.65,294.38,171.01,193.32,0.002,65.73,0.0061,102.38,371.46,113.89,139.96,104.65,136.4,195.61,102.4,133.98,64.46,400.88,20.47,205.23,80.74,119.3,151.06,204.47,143.43,40.55,295.09,129.32,110.92,36.13,125.18,40.3,24.36,50.76,128.29,104.19,153.13,187.82,1.0,124.55,75.79,109.81,168.12,384.78,66.28,33.97,130.93,151.99,165.54,244.37,89.51,1.89,107.9,55.95,9.46,54.39,129.6,62.4,58.13,149.46,208.01,181.37,154.86,107.28,100.5,82.99,105.08
20171026,232.89,161.28,147.88,203.29,655.05,15.2479,87.75,197.55,4.06,176.02,144.9,52.16,140.0,287.85,171.24,187.99,0.0019,65.35,0.0061,102.26,370.06,113.69,140.4,104.55,137.19,198.66,102.35,133.46,64.91,402.6,20.15,204.52,80.44,118.85,151.57,203.93,144.25,40.5,290.8,129.5,110.62,36.35,125.33,39.87,24.1,50.74,128.05,105.29,153.77,191.68,1.0,124.72,75.91,102.98,166.71,388.66,65.59,33.89,130.86,152.7,167.15,247.48,90.31,1.91,104.41,56.03,9.22,53.35,129.71,62.82,58.44,149.99,212.61,174.34,155.26,106.78,100.37,85.32,104.97
20171027,232.88,158.5,148.57,204.42,624.68,15.2491,78.1,198.72,4.01,175.82,147.21,52.13,132.28,287.53,172.34,190.47,0.0019,69.05,0.0059,102.49,359.01,113.65,142.08,104.57,138.45,201.84,102.32,133.43,66.21,425.32,19.85,204.67,79.78,122.25,152.97,204.18,144.83,40.17,290.9,128.83,110.93,36.25,124.49,36.74,24.12,50.81,128.45,104.2,157.7,190.33,1.0,126.65,80.78,102.61,166.88,389.43,65.39,33.05,132.72,157.17,167.95,254.81,91.09,1.82,106.35,56.45,9.51,53.96,128.8,62.38,55.08,149.9,212.8,172.83,156.57,107.68,100.7,81.62,105.11
20171030,232.09,152.72,147.51,202.84,606.27,15.4083,79.25,197.0,3.86,175.66,146.76,52.4,131.69,286.28,170.45,192.17,0.0019,69.43,0.0059,102.77,336.87,113.25,141.51,104.69,138.46,197.63,102.34,131.76,64.12,421.84,19.61,205.74,79.5,119.19,152.32,202.78,142.84,41.12,291.5,127.79,112.98,36.45,125.98,36.35,24.29,50.88,129.19,103.14,158.21,189.98,1.0,126.4,80.85,101.41,165.02,386.45,65.88,33.39,132.68,157.88,168.75,251.56,90.66,1.7,103.52,56.24,9.9,54.69,127.54,61.99,54.85,150.13,213.53,172.16,157.37,109.5,101.06,81.69,105.24
20171031,233.62,152.94,148.06,204.06,547.47,15.1574,76.6,199.26,3.64,175.65,146.49,52.09,134.48,285.47,171.21,190.79,0.0017,69.92,0.0057,102.7,336.37,113.6,141.69,104.66,137.56,197.13,102.28,131.2,65.51,429.4,19.68,211.62,78.35,119.46,153.59,202.79,143.82,40.96,291.05,127.53,114.63,37.08,125.82,35.91,24.62,50.84,129.18,104.29,158.91,188.37,1.0,126.73,80.17,101.83,164.86,387.34,66.13,33.28,133.09,158.65,165.5,251.25,91.11,1.49,104.19,56.35,9.16,53.93,128.67,62.06,54.5,152.24,212.54,172.75,158.01,109.65,100.99,81.43,105.25
20171101,235.33,153.03,147.92,203.43,566.35,12.6368,77.25,193.86,3.72,175.41,144.89,52.37,136.23,284.16,170.39,190.12,0.0018,69.89,0.0056,102.75,341.74,114.35,141.68,104.63,138.14,197.75,102.26,131.74,64.25,426.84,19.74,208.63,77.68,113.04,152.91,202.2,143.01,40.76,289.58,128.13,114.43,36.98,126.78,35.86,24.62,50.85,129.35,103.86,158.85,186.35,1.0,126.66,80.17,101.25,165.13,387.94,65.79,33.13,133.08,158.52,161.71,251.38,91.74,1.57,104.22,56.42,9.33,54.44,129.03,62.05,54.5,152.69,212.98,172.81,157.5,110.19,101.05,80.44,105.13
20171102,237.86,151.99,147.72,203.91,578.29,12.9178,75.65,197.59,3.75,178.49,141.56,52.12,133.68,291.11,170.04,191.78,0.0019,69.58,0.0058,102.81,323.7,115.09,140.57,104.68,138.6,198.3,102.28,131.69,64.71,431.52,19.93,207.01,78.58,110.32,152.81,217.71,143.47,41.09,293.6,128.1,118.62,36.84,127.94,35.86,24.8,50.86,129.74,103.4,158.96,189.63,1.0,126.74,81.01,101.53,164.67,384.36,64.51,33.08,132.75,158.68,162.14,252.23,91.54,1.85,104.67,56.44,9.53,53.75,128.65,62.91,54.69,151.75,204.81,176.41,159.14,110.97,101.18,81.38,105.25
20171103,235.47,155.11,148.09,204.65,575.04,14.8501,75.2,197.83,3.73,177.31,144.2,53.22,134.22,291.39,172.01,192.37,0.0019,70.89,0.0064,102.9,303.25,113.13,140.99,104.83,139.19,201.8,102.26,131.83,64.48,432.48,20.19,208.55,78.81,107.31,153.74,218.09,142.48,40.41,292.78,128.24,118.28,36.94,126.64,35.08,24.9,50.9,129.97,102.69,160.23,190.57,1.0,127.48,81.1,100.75,166.25,389.26,64.85,32.78,133.66,160.09,161.93,252.57,91.96,1.79,106.09,56.62,9.72,54.28,128.55,62.69,53.69,152.17,207.6,177.07,159.66,111.38,101.35,81.49,105.28
20171106,234.59,155.06,148.66,205.37,587.78,13.8805,73.8,197.45,3.76,177.58,143.45,53.73,131.88,291.59,171.27,192.69,0.002,71.39,0.0063,102.99,272.69,115.71,141.89,104.94,139.08,204.9,102.27,131.53,64.83,436.12,20.5,208.94,79.17,107.4,154.31,215.94,142.68,40.98,292.87,128.75,119.91,36.81,126.76,34.83,25.16,50.9,130.21,101.84,160.95,193.97,1.0,127.72,81.41,100.89,165.71,386.15,64.36,32.65,134.0,160.76,161.48,250.39,91.46,1.88,106.18,56.72,10.55,54.56,127.28,62.7,53.3,151.76,208.34,176.83,161.0,112.0,101.47,80.4,105.29
20171107,231.05,155.48,147.55,204.12,592.69,14.0603,74.6,199.85,3.78,177.43,146.88,54.35,133.56,292.99,171.41,194.69,0.0019,71.47,0.0062,103.02,293.09,116.42,140.95,105.2,138.66,205.39,102.32,131.54,62.55,434.0,20.34,208.63,78.63,106.79,153.35,215.04,141.11,41.46,295.9,127.82,122.68,36.85,127.02,34.69,24.64,50.89,130.35,103.75,160.88,195.49,1.0,127.7,81.22,100.19,165.97,386.22,65.93,32.7,134.15,160.83,160.8,252.19,92.03,1.9,106.47,56.62,10.35,54.35,128.36,63.33,53.26,150.97,205.86,179.08,161.66,112.8,101.51,79.08,105.31
20171108,232.43,156.45,147.71,205.09,591.05,13.9015,74.85,201.81,3.79,178.0,146.34,55.01,136.9,292.98,171.88,196.26,0.0018,72.06,0.006,102.96,327.93,116.94,141.09,105.23,140.01,200.4,102.24,133.0,62.77,433.48,20.32,210.72,78.95,107.23,153.82,215.2,141.57,41.61,298.12,127.27,123.27,36.46,126.83,34.25,24.35,50.82,130.12,104.96,161.82,198.3,1.0,128.16,81.5,99.88,166.38,387.69,66.38,32.52,134.64,161.66,160.35,239.57,92.07,1.9,107.6,56.7,10.38,54.48,129.75,62.43,52.8,151.16,208.96,180.06,161.03,112.43,101.38,79.11,105.26
20171109,231.99,154.35,147.39,203.52,587.8,14.5115,76.8,197.08,3.76,175.36,146.66,54.48,136.66,288.96,173.1,194.58,0.0019,71.26,0.0062,102.88,302.88,118.13,141.37,105.14,138.98,197.43,102.27,132.09,62.02,428.12,20.83,211.2,79.64,109.85,152.72,218.16,141.34,42.04,293.81,127.13,122.66,35.16,127.79,35.03,24.02,50.81,129.92,105.01,160.38,196.34,1.0,127.5,81.05,98.94,166.31,379.38,66.97,32.88,134.1,160.11,157.15,243.49,91.81,2.05,107.69,56.45,10.3,54.92,129.7,63.12,53.34,151.13,208.72,177.29,158.09,111.88,101.35,80.14,105.23
20171110,231.37,153.4,147.36,203.38,592.1,14.334000000000001,80.3,198.13,3.72,174.44,146.57,54.18,134.22,287.99,170.67,194.72,0.0019,71.28,0.0062,102.47,294.92,117.98,141.82,104.83,139.04,197.89,102.16,131.35,61.89,417.4,20.93,211.72,79.62,108.78,152.95,213.06,141.33,41.9,293.9,127.18,123.07,35.43,128.75,34.98,23.82,50.68,128.96,105.8,160.43,195.09,1.0,127.57,80.84,96.88,165.24,381.76,67.26,32.94,134.14,160.12,158.08,240.47,91.08,2.01,107.55,56.46,10.44,53.53,130.99,64.28,53.34,150.49,209.01,177.17,156.76,109.7,100.83,80.91,104.97
20171113,231.49,154.46,147.58,203.79,589.12,15.0902,81.1,199.89,3.74,173.54,148.1,53.8,134.65,288.32,171.87,196.31,0.0019,71.43,0.0062,102.47,274.6,118.05,142.26,104.83,139.07,197.52,102.11,131.53,61.91,416.28,21.05,213.75,78.96,109.09,152.97,213.81,141.18,41.82,295.58,128.49,122.37,35.32,126.64,35.08,23.38,50.64,129.02,106.98,160.4,187.71,1.0,127.76,80.89,96.93,165.45,382.0,66.82,32.86,134.32,160.13,158.31,237.07,92.16,1.98,108.24,56.52,11.08,54.37,131.6,63.45,53.26,150.14,208.25,176.83,158.44,110.17,100.78,81.97,104.94
20171114,228.57,155.71,147.26,203.73,587.56,15.5644,82.05,199.33,3.71,173.79,149.63,54.07,132.81,290.24,171.86,196.01,0.0018,70.94,0.0061,102.57,287.99,116.97,142.39,104.78,140.08,197.05,102.05,131.28,61.44,412.76,21.11,211.16,78.55,110.22,152.42,214.25,141.19,42.14,296.32,128.26,119.26,34.7,127.15,35.27,22.8,50.67,129.36,106.18,160.12,187.51,1.0,127.61,81.01,96.18,164.68,381.44,66.87,33.09,134.02,159.61,158.24,235.71,92.02,1.95,109.34,56.39,12.59,55.02,132.09,63.02,53.65,149.52,207.94,176.33,159.15,110.97,100.93,95.35,104.97
20171115,228.93,155.24,146.55,202.9,585.59,17.273701000000003,88.3,198.58,3.71,172.85,148.65,54.14,135.44,289.73,171.0,193.37,0.002,70.2,0.0061,102.77,282.9,116.38,141.9,104.92,139.4,196.41,102.14,130.91,60.63,396.92,21.11,210.26,78.69,109.11,151.57,212.93,140.34,41.92,293.39,127.11,115.08,34.77,127.01,36.05,22.95,50.72,130.09,105.14,158.91,187.66,1.0,126.79,80.38,94.96,164.22,378.33,67.11,33.6,133.19,158.49,156.1,229.53,91.26,1.98,107.89,56.07,12.91,54.43,130.75,63.16,54.15,150.05,202.08,175.29,158.4,113.04,101.29,91.23,105.14
20171116,230.62,156.49,148.03,204.98,570.47,17.580999,81.1,203.7,3.65,174.25,148.58,54.66,139.18,290.32,173.23,196.7,0.002,72.03,0.006,102.65,273.3,117.35,143.14,104.82,142.09,200.87,102.1,130.7,63.31,414.36,20.72,210.43,78.41,110.24,153.69,215.28,142.72,41.29,295.29,128.83,113.13,35.09,124.26,34.54,23.32,50.7,129.5,106.5,161.1,190.31,1.0,128.11,80.59,97.54,166.02,381.2,66.42,32.72,134.55,160.63,157.39,232.12,92.4,2.01,109.22,56.61,14.48,53.81,132.7,64.21,52.76,152.3,205.22,176.65,159.13,111.39,101.03,90.15,105.08
20171117,229.32,156.97,148.28,205.36,567.24,14.6233,78.6,201.08,3.58,173.27,147.4,54.36,138.63,286.75,173.01,195.02,0.002,71.48,0.006,102.77,268.77,117.22,143.93,104.76,140.55,197.88,102.04,129.88,64.1,420.04,21.36,209.42,79.6,109.63,154.41,214.11,143.36,41.75,292.51,128.31,113.21,35.05,123.41,35.18,23.44,50.72,129.84,105.97,160.28,189.66,1.0,127.71,79.82,96.39,165.39,380.17,67.01,33.01,134.13,159.8,150.12,229.71,92.13,2.18,109.03,56.54,13.3,55.8,132.39,70.63,53.19,154.66,203.59,175.29,157.83,112.75,101.17,88.93,105.08
20171120,229.43,158.53,148.87,206.4,577.44,14.8108,73.55,205.5,3.64,174.71,147.29,54.25,134.83,290.7,173.24,194.34,0.002,71.36,0.0061,102.71,270.55,116.78,144.23,104.65,141.63,199.31,102.01,129.81,65.5,433.8,22.45,210.67,79.07,110.19,155.19,215.26,144.5,41.29,297.18,128.97,114.15,35.0,123.27,34.83,23.47,50.68,129.68,106.92,160.84,191.39,1.0,127.96,79.94,96.06,164.81,380.86,66.33,32.88,134.28,160.46,150.49,229.73,92.5,2.2,109.24,56.63,12.87,54.5,132.39,71.1,53.26,154.47,204.59,176.28,158.03,112.77,101.0,91.08,104.95
20171121,229.32,160.01,149.59,207.78,573.22,14.8836,67.95,209.14,3.6,176.63,147.56,54.68,139.35,293.95,175.71,194.54,0.002,72.88,0.0061,102.81,245.99,117.37,145.04,104.63,143.02,201.89,102.0,130.2,67.56,449.92,22.25,212.78,79.35,111.54,156.89,220.44,146.17,41.34,299.34,129.28,112.89,35.42,124.09,33.81,23.33,50.72,129.73,108.45,162.82,191.39,1.0003,129.13,81.1,97.93,166.26,383.26,65.39,32.23,135.51,162.38,151.28,232.62,93.0,2.24,108.4,57.04,12.55,55.59,132.7,71.04,52.14,157.91,203.32,178.88,159.33,113.49,101.02,88.59,105.01
20171122,227.79,159.54,149.6,207.76,574.32,15.839,66.55,205.57,3.61,175.83,147.52,54.56,142.21,291.74,174.91,194.51,0.002,73.08,0.0061,102.99,251.7,117.18,145.19,104.46,142.15,200.62,101.89,129.21,67.34,454.0,21.84,213.45,79.67,111.06,156.88,217.92,145.95,41.97,297.39,129.81,112.57,35.41,123.5,33.86,23.34,50.82,130.14,107.57,162.39,192.13,1.0,129.05,80.51,99.73,166.04,383.68,66.13,32.32,135.42,162.01,153.87,234.47,92.58,2.19,108.79,57.0,13.86,56.73,132.59,70.67,51.99,155.82,203.01,177.79,160.04,114.07,101.35,89.28,105.21
20171124,227.33,160.44,149.61,208.06,575.63,14.8787,66.1,207.15,3.6,176.29,148.33,54.24,141.1,292.42,175.78,195.89,0.002,73.62,0.0061,102.97,242.14,117.33,145.48,104.28,142.66,200.5,101.84,129.89,67.41,456.04,22.19,214.83,79.83,111.06,157.4,219.91,145.99,41.71,298.29,129.68,113.01,35.31,123.33,33.37,23.57,50.81,129.96,107.97,163.32,191.89,1.0,129.5,80.65,99.63,166.49,387.09,66.08,32.11,135.96,162.87,151.3,236.65,92.84,2.3,108.87,57.09,13.78,55.74,132.52,69.72,51.64,156.92,201.81,178.37,160.09,113.7,101.26,88.89,105.13
20171127,226.52,161.09,149.49,207.4,581.7,15.3839,65.85,201.51,3.62,176.4,149.25,53.39,141.28,293.3,175.53,197.86,0.0019,73.54,0.0061,102.97,215.36,117.4,145.48,104.24,142.53,199.83,101.77,130.77,66.73,456.68,22.03,213.13,80.16,111.37,156.49,219.05,145.32,41.81,299.12,129.63,114.1,35.45,123.94,33.37,23.2,50.83,129.99,108.23,163.15,194.72,1.0,129.55,81.24,99.88,166.57,383.34,66.23,32.15,135.84,162.75,151.77,239.65,92.87,2.44,109.46,57.08,13.1,55.97,132.62,69.73,51.64,154.28,197.81,179.12,159.95,113.09,101.33,89.53,105.15
20171128,230.66,162.49,151.69,209.86,581.31,14.5413,64.0,203.63,3.62,178.59,150.0,54.1,144.11,297.42,176.14,192.8,0.0019,73.91,0.0061,102.97,197.4,116.89,147.24,104.09,143.05,200.45,101.72,132.59,69.89,462.88,22.23,213.03,80.91,113.16,157.8,220.75,147.99,41.48,301.3,131.04,110.31,34.97,126.35,33.12,23.81,50.82,130.04,108.8,163.56,202.84,1.0,130.34,82.22,101.46,167.57,390.54,62.84,31.19,136.43,163.04,154.94,240.3,93.13,2.54,109.53,57.63,13.41,55.03,133.79,71.17,51.41,156.6,200.29,180.95,162.2,113.5,101.35,92.49,105.17
