DateTime,GS_data,SPGI_data,V_data,IJJ_data,IJK_data,BTC-USD_data,XLF_data,ETC-USD_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,ISRG_data,TZA_data,LTC-USD_data,UPRO_data,SOXX_data,ITA_data,NFLX_data,NEE_data,SBUX_data,MCK_data,IWO_data,VTI_data,IEI_data,AVGO_data,IVW_data,NOC_data,COST_data,IHI_data,PSA_data,UTX_data,XLM-USD_data,QLD_data,TECL_data,XRP-USD_data,AGG_data,GOOG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TNA_data,UNH_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,EQT_data,CMCSA_data,TMO_data,VBK_data,BDX_data,CTXS_data,IWB_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,ANTM_data,CAT_data,IWV_data,APD_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,SPG_data,NVDA_data,TLH_data,RRC_data,SBAC_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,MMM_data,FAZ_data,SPXS_data,EQIX_data,SPXL_data,ONEQ_data,BA_data,VUG_data,IYW_data,CMI_data,IJH_data,HUM_data,GPN_data,DHR_data,TIP_data,XMR-USD_data,FDX_data,VAR_data,EXPE_data,WLTW_data,ITOT_data,PXD_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,GOOGL_data,WYNN_data,WHR_data,MLM_data,RTN_data,UDOW_data,MCD_data,ZROZ_data,AGN_data,IEF_data,AMZN_data,AAP_data,GVI_data,SJM_data
20170622,211.02,141.71,93.0,140.55,191.28,450.3,22.86,20.911699,161.67,192.6,143.84,142.96,318.05,82.25,3.74,34.75,142.24,151.84,154.89,132.88,56.27,161.12,165.6,118.99,118.01,225.23,133.59,247.23,158.57,166.08,192.58,115.05,0.0019,60.32,76.45,0.0066,102.37,957.09,43.68,115.61,137.16,103.87,116.83,170.6,102.22,127.23,96.39,334.13,54.19,179.67,325.74,21.22,177.35,77.84,126.83,27.21,37.84,174.22,143.42,188.87,79.79,128.97,132.07,40.45,263.3,128.17,90.27,187.64,96.46,137.53,133.99,34.6,121.14,52.86,24.74,50.51,140.74,157.07,130.68,20.9689,130.85,121.14,139.77,163.35,1.0,116.73,136.68,67.36,114.12,106.02,122.05,162.85,139.96,43.21,105.46,136.69,346.85,198.45,87.62,40.0,418.33,32.7,236.99,188.79,124.82,140.29,147.7,166.49,232.41,89.44,84.6,107.57,0.91,205.24,104.58,148.04,139.3,52.88,153.11,6.8,41.99,133.37,54.56,64.46,976.62,129.62,180.06,221.43,152.98,59.94,145.68,112.53,236.58,101.91,1001.3,120.16,105.08,112.95
20170623,208.54,143.0,92.42,141.05,191.96,446.72,22.78,21.575398999999997,160.44,188.4,143.9,144.62,316.31,80.53,3.75,34.9,142.66,152.48,158.02,134.34,56.56,162.47,166.94,119.29,118.04,226.36,133.93,247.72,155.3,166.29,194.34,115.45,0.0019,60.76,77.75,0.0063,102.39,965.59,53.11,116.29,137.28,103.93,117.47,169.53,102.18,127.59,96.76,330.8,55.23,178.46,328.86,21.4,177.8,79.42,126.53,27.86,37.42,173.19,144.48,188.96,80.02,129.2,133.16,40.3,263.49,128.15,89.3,184.55,96.8,137.81,134.63,35.04,120.52,51.93,24.98,50.49,141.05,152.56,130.68,21.7811,131.52,121.64,140.69,166.76,1.0,116.99,136.42,68.27,114.34,106.13,121.97,162.65,140.59,42.29,105.47,137.09,349.14,197.86,87.96,39.81,412.42,32.85,238.09,189.05,125.09,141.32,147.87,167.14,233.8,90.31,84.3,107.65,0.92,208.85,105.03,150.41,139.59,53.02,154.28,6.84,41.72,133.4,54.87,63.95,986.09,129.23,174.08,223.27,154.22,59.78,145.53,112.47,235.95,101.93,1003.74,119.21,105.06,112.63
20170626,211.66,142.58,94.02,141.94,192.29,447.98,22.9,20.4991,161.53,180.6,143.51,141.96,313.48,80.29,3.71,34.93,141.44,151.63,157.5,135.36,56.39,163.1,166.74,119.37,118.08,224.04,133.68,246.33,152.72,165.48,193.78,115.5,0.0018,60.22,76.53,0.0062,102.49,952.27,51.25,116.43,137.65,103.96,117.08,168.18,102.19,127.5,96.89,332.65,55.5,178.34,336.12,21.43,175.77,79.02,126.5,30.08,37.5,171.99,144.44,188.54,79.88,129.34,133.63,40.26,262.61,128.5,90.94,182.59,97.05,137.95,134.6,34.57,120.8,52.86,23.48,50.52,140.85,150.9,130.82,22.4171,132.41,122.76,139.93,168.12,1.0,116.75,137.41,67.62,114.79,106.26,122.22,162.38,140.15,42.15,105.45,135.13,350.98,198.49,86.88,39.77,416.62,32.86,237.35,191.69,124.88,140.34,147.64,167.8,230.21,91.09,84.12,107.82,0.91,208.86,104.18,148.02,139.32,53.05,153.57,6.82,42.44,134.04,55.27,64.53,972.09,130.43,175.97,227.14,153.93,60.03,144.89,113.33,238.3,102.02,993.98,121.25,105.17,112.16
20170627,211.51,142.41,93.67,141.14,190.45,459.6,23.01,19.924,158.91,192.6,141.93,137.8,312.0,82.3,3.82,34.11,137.66,150.71,151.03,133.52,55.75,162.21,164.39,118.39,117.78,217.19,132.2,245.73,155.7,164.6,191.75,115.17,0.0018,58.04,72.83,0.0064,102.18,927.33,50.52,114.6,136.7,103.83,116.94,166.97,102.15,126.26,96.65,329.87,54.07,177.84,324.2,21.44,175.59,79.39,125.71,31.24,37.18,172.46,142.55,188.81,79.09,128.33,132.98,40.24,260.86,128.26,91.03,181.87,97.18,136.88,133.6,34.39,120.26,55.35,21.36,50.43,142.22,145.37,129.93,22.1627,135.34,120.87,137.58,165.53,1.0,115.37,136.99,66.35,116.93,105.95,121.01,160.73,138.14,43.33,105.45,132.1,350.18,198.22,86.34,40.73,412.02,32.12,233.56,189.56,123.5,137.82,146.99,166.41,232.48,90.08,83.28,107.31,0.88,207.86,102.65,144.04,139.16,52.6,152.64,6.77,41.63,132.82,55.11,66.93,948.09,129.33,173.94,220.36,153.08,59.21,144.66,111.48,235.6,101.52,976.78,121.42,104.96,113.41
20170628,214.33,145.15,93.35,142.75,192.52,458.54,23.38,17.1518,161.9,181.2,142.94,140.86,315.44,78.52,3.95,34.97,140.04,152.89,153.41,132.35,55.96,162.14,167.22,119.51,117.85,222.47,133.45,247.88,154.79,165.85,191.0,114.9,0.0018,59.65,75.49,0.0065,102.22,940.49,49.67,114.96,138.02,103.7,118.42,168.05,102.14,125.15,96.99,340.3,56.55,178.9,334.2,21.6,176.94,78.22,125.96,31.2,37.76,174.51,144.43,188.73,79.84,129.45,135.01,39.55,262.91,129.35,90.54,182.37,96.88,138.1,134.54,34.78,120.64,53.35,22.59,50.45,143.92,150.5,129.63,22.3584,133.96,120.91,139.37,167.31,1.0,116.56,137.49,66.92,119.29,106.5,121.95,161.68,140.15,41.27,105.46,132.17,352.99,195.58,83.24,39.68,409.28,32.91,236.67,188.52,124.8,139.55,150.12,168.3,235.52,89.69,83.52,107.4,0.88,210.6,102.25,146.16,141.53,53.12,154.01,6.58,40.32,133.35,56.33,65.0,961.01,127.89,173.95,222.32,154.4,60.55,145.21,110.86,236.19,101.42,990.33,116.19,104.96,111.65
20170629,215.47,142.36,94.66,142.04,191.07,458.55,23.54,18.413,160.53,199.8,141.63,135.64,310.17,79.94,3.94,34.09,136.55,151.53,150.09,131.36,55.18,159.24,165.51,118.55,117.63,216.0,131.74,245.3,155.67,164.58,189.29,115.76,0.0018,57.6,71.5,0.0064,102.02,917.79,50.77,114.77,136.83,103.35,117.71,166.62,102.03,124.04,96.81,335.74,55.48,178.48,316.72,22.15,185.72,78.28,125.36,31.45,36.82,172.65,142.91,187.1,78.15,128.36,134.43,39.23,259.82,127.94,91.25,181.64,99.23,136.99,132.55,34.0,119.32,56.13,22.32,50.38,145.19,145.47,129.03,23.0825,134.13,118.61,136.91,169.2,1.0,115.07,136.44,65.66,120.73,105.14,120.45,160.26,138.09,41.98,105.47,129.96,344.78,196.36,82.95,40.65,400.27,32.07,233.58,189.22,123.24,137.02,148.78,167.27,235.1,91.71,82.84,106.97,0.85,208.73,102.68,144.26,141.41,52.68,156.79,6.69,41.09,131.8,55.86,67.24,937.82,128.19,173.49,216.53,152.38,59.23,144.11,109.46,233.62,101.04,975.93,115.53,104.86,111.32
20170630,213.06,142.31,92.88,142.11,191.41,460.48,23.52,17.7756,160.19,194.8,141.47,134.76,311.79,80.29,4.06,34.25,135.81,152.54,149.41,131.51,55.14,160.11,165.44,118.72,117.46,215.09,131.97,247.06,154.23,165.16,190.17,114.96,0.0018,57.53,71.34,0.0064,101.89,908.73,53.13,114.62,137.55,103.28,118.37,167.31,102.01,123.72,97.02,336.85,55.2,178.63,322.54,22.04,186.62,77.9,125.86,31.59,37.02,173.22,143.11,188.92,78.22,128.58,134.34,39.25,260.65,129.21,92.16,182.57,98.48,137.14,133.76,34.4,119.46,56.28,22.15,50.34,144.11,143.37,128.68,22.6715,134.5,118.71,136.72,170.68,1.0,115.31,136.17,66.08,120.93,105.44,121.34,160.13,138.42,42.18,105.48,129.68,343.14,193.78,83.24,40.47,407.76,32.23,233.36,187.17,123.4,136.86,150.73,167.43,236.36,90.24,83.19,106.82,0.83,210.77,103.19,145.07,140.2,52.75,157.89,6.59,39.89,132.18,56.28,67.39,929.68,125.19,176.8,217.71,154.15,59.95,144.14,109.17,232.73,100.81,968.0,116.07,104.63,109.65
20170703,218.23,142.05,92.25,143.3,192.38,450.89,23.86,16.318399,160.72,200.0,141.81,132.72,307.22,78.32,3.82,34.42,133.95,153.51,146.17,131.03,55.08,160.12,166.08,119.0,117.23,212.05,131.69,248.01,155.44,164.48,194.0,115.39,0.0018,56.43,69.78,0.0063,101.71,898.7,52.21,116.42,137.31,103.23,118.61,167.42,101.95,124.29,96.96,328.67,56.54,179.81,318.22,22.12,184.69,77.52,125.84,31.37,36.49,173.16,143.63,188.46,77.43,128.87,135.83,39.51,261.88,129.39,91.92,184.0,100.18,137.54,134.91,34.09,120.22,57.5,22.34,50.26,143.38,138.18,128.19,22.9846,133.89,118.08,135.62,175.05,1.0,114.92,137.72,65.36,120.39,106.06,121.72,160.39,137.92,41.14,105.47,128.57,345.36,194.1,80.59,40.25,401.68,32.38,232.3,187.44,123.04,135.49,151.79,168.56,234.72,90.15,83.06,106.63,0.83,210.82,102.9,143.88,141.1,52.9,161.05,6.79,39.76,132.08,56.77,68.59,919.46,126.47,177.12,218.47,155.19,60.4,143.52,108.45,233.58,100.44,953.66,117.88,104.62,109.94
20170705,218.96,143.81,91.83,142.42,192.25,452.73,23.9,16.787001,162.08,199.2,142.72,135.81,312.7,79.16,3.88,34.64,136.69,155.05,147.61,130.28,54.79,160.82,165.98,119.13,117.29,213.76,132.27,250.49,154.36,165.83,189.74,115.37,0.0018,57.53,71.77,0.0062,101.76,911.71,50.04,114.59,136.77,103.36,118.72,169.08,102.06,124.98,96.83,335.11,56.02,181.35,318.0,22.33,186.8,77.9,125.24,31.99,36.82,174.48,143.55,190.73,78.04,129.05,134.71,39.7,265.15,129.71,94.69,185.6,99.72,137.68,133.34,34.2,119.31,55.79,22.48,50.28,146.42,141.87,128.37,21.693,134.02,118.3,137.02,174.13,1.0,115.46,136.03,66.23,121.17,106.13,121.8,161.28,138.48,41.6,105.47,128.86,343.26,195.63,80.34,40.01,402.93,32.59,233.65,188.24,123.47,136.99,152.47,168.01,238.03,89.88,82.9,106.79,0.86,211.72,103.72,146.24,140.23,52.94,157.72,6.76,39.47,131.79,55.95,67.31,932.26,123.54,178.26,221.87,157.32,60.49,144.05,108.56,233.88,100.51,971.4,104.74,104.63,109.77
20170706,217.66,142.66,92.48,140.59,189.96,454.77,23.72,19.6546,159.72,219.0,140.73,137.1,311.6,82.2,3.86,33.72,136.09,153.83,146.25,130.99,54.47,158.69,163.8,117.96,117.2,216.92,131.15,249.2,153.58,163.42,187.28,116.04,0.0018,56.47,69.9,0.0062,101.57,906.69,50.7,111.78,135.23,103.29,117.66,167.86,102.04,123.93,96.59,332.18,53.78,180.09,302.0,22.03,186.65,77.9,123.14,32.01,36.38,173.79,141.44,189.14,77.33,127.81,132.86,40.24,263.79,128.65,92.16,184.66,100.2,136.36,132.89,33.52,119.13,57.21,22.41,50.24,140.25,142.3,127.87,21.2233,133.97,116.2,135.78,171.24,1.0,114.54,134.87,65.74,118.61,105.52,121.41,159.24,137.18,43.25,105.5,128.34,342.04,195.56,82.8,41.1,397.56,31.74,231.33,191.29,122.35,135.81,152.58,165.89,234.24,89.71,81.75,106.51,0.88,208.54,103.13,144.79,139.79,52.44,155.33,6.78,40.54,131.05,54.87,68.51,927.69,124.87,175.02,221.05,156.13,59.2,144.07,107.13,231.25,100.32,965.14,102.7,104.54,108.05
20170707,216.31,145.04,91.73,141.97,191.87,455.67,23.88,20.206699,159.45,204.2,141.6,141.14,314.76,79.94,3.93,34.34,138.38,155.52,150.18,131.84,54.88,160.25,165.89,118.78,117.15,221.15,132.2,252.14,152.68,165.39,188.8,115.19,0.0018,57.65,72.18,0.0061,101.53,918.59,48.75,111.93,136.36,103.23,118.87,169.53,102.05,123.95,96.49,332.43,55.28,181.07,312.72,21.94,186.42,76.87,124.59,31.59,36.69,176.22,143.01,191.52,77.92,128.61,134.17,39.32,267.78,129.08,90.04,185.95,99.29,137.26,134.65,33.72,120.06,55.4,22.62,50.22,138.08,145.55,127.6,20.8711,136.28,116.59,137.56,169.48,1.0,115.61,135.38,66.59,120.89,106.44,122.09,160.14,138.57,42.02,105.49,129.12,344.19,193.94,81.32,40.33,402.19,32.3,233.67,190.98,123.39,137.61,153.03,167.59,234.01,88.25,81.89,106.18,0.85,211.91,103.64,145.88,141.03,52.79,154.38,6.97,40.53,131.09,54.73,67.04,940.81,123.44,177.25,222.91,158.34,60.08,147.06,106.28,230.43,100.16,978.76,101.48,104.48,106.95
20170710,216.85,145.05,92.39,141.62,191.42,455.67,23.85,19.799,160.16,194.4,141.11,143.73,315.75,80.83,4.01,34.43,139.98,155.87,152.67,132.36,54.66,160.28,165.36,118.87,117.28,223.14,132.62,251.94,149.78,164.52,185.46,115.87,0.0018,58.45,73.77,0.0061,101.58,928.8,44.36,109.92,136.52,103.26,118.73,169.49,102.05,123.02,96.67,336.6,54.65,180.1,320.34,21.97,186.71,77.52,124.88,31.45,36.87,176.4,142.47,191.24,78.57,128.76,133.48,39.22,268.12,128.53,89.57,186.44,99.67,137.35,134.17,34.52,118.74,54.23,23.3,50.27,138.85,152.44,127.69,21.3016,134.1,116.78,138.56,168.36,1.0,115.94,135.81,67.09,120.6,106.42,122.61,159.6,139.41,42.51,105.5,129.09,344.09,195.4,81.81,40.18,405.79,32.39,234.72,191.82,123.77,138.74,153.39,167.24,234.81,88.82,81.39,106.14,0.84,212.26,103.06,146.08,140.93,52.82,156.79,6.95,41.91,130.17,53.42,66.15,951.0,124.9,177.91,219.82,158.5,59.99,146.36,106.38,230.89,100.3,996.47,100.72,104.57,107.21
20170711,217.91,144.17,93.54,141.64,191.84,457.57,23.64,19.6679,161.21,192.8,141.14,146.47,314.16,80.19,4.06,34.36,141.14,156.68,154.33,132.09,54.75,160.76,166.21,118.84,117.39,222.32,132.62,252.77,146.76,164.75,185.36,116.29,0.0018,58.77,74.42,0.0061,101.67,930.09,44.64,109.66,136.42,103.3,118.53,171.08,102.09,122.72,96.62,337.85,55.06,179.14,321.72,21.44,186.78,77.51,123.98,32.07,36.88,177.36,143.13,190.15,77.22,128.69,133.56,39.16,268.92,128.37,90.17,186.42,100.53,137.29,133.49,34.67,118.06,53.74,23.49,50.32,137.78,154.6,127.86,21.6637,133.21,115.68,139.09,166.9,1.0,116.03,135.61,67.1,120.99,106.41,122.18,159.5,139.87,42.17,105.52,129.57,345.4,196.24,82.7,40.27,409.54,32.35,235.28,193.33,123.84,139.36,153.1,167.43,234.81,88.49,81.92,106.48,0.82,210.97,103.74,146.04,139.28,52.8,158.68,7.0,42.55,129.73,52.97,65.85,953.53,127.25,176.45,215.89,158.99,60.12,145.78,106.61,231.8,100.43,994.13,99.8,104.65,106.3
20170712,218.34,145.67,93.86,142.56,193.28,454.16,23.72,19.039101000000002,161.16,181.8,142.13,147.29,316.11,78.37,4.01,35.13,143.4,157.44,158.75,132.12,55.35,161.87,167.69,119.69,117.6,227.43,133.84,254.04,146.87,166.28,188.23,116.75,0.0017,60.19,77.18,0.006,101.98,943.83,45.3,111.11,137.37,103.45,120.08,171.98,102.11,123.66,97.17,342.65,56.31,179.85,330.54,21.46,189.87,77.57,123.86,32.68,37.11,178.91,144.27,191.87,79.06,129.67,134.63,39.0,268.87,129.49,91.38,187.82,100.9,138.35,134.39,35.49,118.25,51.69,23.66,50.41,136.45,161.17,128.37,21.3114,135.85,114.65,141.0,159.6,1.0,117.15,136.06,68.21,121.65,107.24,122.68,160.6,140.07,41.2,105.53,130.67,348.03,195.47,81.67,39.38,415.31,33.06,237.83,195.52,125.05,141.11,153.61,168.54,234.98,88.15,82.3,106.79,0.82,211.73,104.84,148.37,140.12,53.2,158.42,7.27,43.7,130.48,52.77,64.23,967.66,126.63,177.39,220.16,159.4,61.02,147.36,107.58,235.12,100.72,1006.51,100.49,104.76,106.34
20170713,221.23,145.88,94.61,142.97,193.12,453.78,23.86,18.4995,162.81,178.0,142.21,147.63,312.85,78.18,3.98,35.3,142.96,157.19,158.21,131.93,55.2,161.86,167.64,119.88,117.51,228.25,134.07,253.94,147.49,165.61,186.78,116.91,0.0017,60.44,77.6,0.006,101.87,947.16,43.24,112.15,137.52,103.44,120.33,172.97,102.1,123.31,97.25,339.04,56.44,178.68,334.18,21.62,189.05,78.65,126.43,32.78,37.39,178.74,144.27,191.61,79.0,129.85,135.23,39.51,269.24,128.54,90.09,186.86,101.57,138.58,134.99,35.96,118.42,51.44,23.91,50.41,137.85,159.31,128.07,21.7517,135.51,113.92,141.34,160.73,1.0,117.31,135.99,68.81,121.91,107.78,123.19,160.72,142.02,41.08,105.52,129.61,347.24,197.0,80.39,39.18,414.48,33.23,238.23,195.68,125.23,141.53,153.47,168.71,233.85,90.02,83.06,106.75,0.81,211.39,104.74,148.92,140.44,53.26,158.95,7.41,43.58,130.59,53.05,63.99,968.85,127.55,177.38,219.43,158.58,61.46,145.91,106.63,233.72,100.62,1000.63,102.76,104.85,107.0
20170714,219.5,145.7,94.38,143.39,193.9,454.62,23.76,18.089899,164.75,171.2,143.05,149.88,317.25,77.78,4.0,35.76,144.87,158.04,161.12,132.95,55.56,162.99,168.07,120.41,117.66,231.0,134.89,254.87,149.29,167.56,189.39,116.3,0.0017,61.36,79.55,0.006,101.97,955.99,42.16,113.39,137.95,103.7,121.26,173.72,102.19,124.01,97.43,342.8,56.71,180.05,340.0,21.74,191.04,79.14,129.87,33.03,37.29,179.66,144.86,194.26,79.61,130.44,135.44,39.36,270.53,129.18,90.92,186.87,101.12,139.12,136.11,36.53,118.69,50.12,23.85,50.44,140.1,163.59,128.28,21.83,136.09,114.48,142.49,162.51,1.0,118.01,136.53,69.78,122.99,108.16,123.65,161.74,143.24,40.91,105.55,130.08,348.53,196.8,80.59,38.65,415.87,33.64,239.73,195.48,125.99,142.83,154.11,169.31,234.86,90.51,83.79,106.74,0.84,212.45,106.2,150.16,141.19,53.53,159.24,7.39,43.6,131.5,53.38,62.99,976.91,127.28,177.41,218.38,159.44,61.82,146.13,106.7,235.37,100.76,1001.81,101.59,104.9,108.09
20170717,220.13,145.74,95.35,143.69,194.05,438.71,23.68,16.483601,165.0,162.3,142.65,149.58,316.03,77.19,3.83,35.77,144.28,158.13,161.7,132.3,55.16,163.6,168.16,120.41,117.7,229.83,134.94,254.85,148.71,166.73,189.31,116.62,0.0017,61.42,79.74,0.006,102.02,953.42,44.31,113.26,138.2,103.71,120.99,174.11,102.15,123.59,97.48,342.31,57.15,179.52,348.88,21.82,189.39,79.46,129.98,33.13,37.29,179.5,145.1,193.65,80.04,130.44,135.97,39.78,270.86,128.64,91.74,186.41,101.4,139.18,136.09,36.5,119.17,50.03,24.4,50.51,142.47,162.9,128.5,22.0061,135.6,114.65,142.58,162.82,1.0,117.95,135.45,70.32,122.93,108.31,123.13,161.16,143.74,40.62,105.55,130.26,351.39,197.44,80.73,38.68,413.76,33.64,239.75,197.64,125.94,142.82,154.37,169.61,233.35,91.69,84.26,106.96,0.85,208.98,106.01,148.75,142.57,53.53,161.11,7.7,44.39,131.67,53.35,62.91,975.96,122.98,180.39,218.88,159.42,61.64,146.11,107.19,236.98,100.88,1010.04,101.29,104.89,108.47
20170718,214.42,146.09,95.25,143.21,193.62,442.68,23.64,15.9087,165.08,158.3,142.66,151.83,315.55,77.78,3.88,35.82,144.73,157.46,183.6,132.79,55.04,160.96,167.92,120.49,117.91,231.54,135.37,254.31,148.55,166.48,188.96,116.34,0.0016,62.26,80.76,0.0061,102.25,965.4,43.27,111.0,138.72,103.9,121.9,172.02,102.24,125.75,97.61,344.63,56.68,180.0,353.64,21.69,189.94,78.79,128.58,33.28,37.27,178.07,144.97,194.63,79.82,130.55,135.45,40.12,269.27,128.92,92.04,183.85,101.46,139.19,135.8,36.25,118.51,49.34,24.33,50.6,143.71,164.6,129.11,21.6637,137.09,114.54,143.26,164.96,1.0,118.33,136.32,70.27,122.3,108.31,123.06,161.23,144.24,40.93,105.54,130.83,350.19,197.35,80.93,38.59,416.42,33.7,240.93,198.11,126.34,143.47,153.14,169.1,230.9,91.2,84.27,107.26,0.94,204.67,105.4,149.57,141.8,53.55,159.79,7.95,44.42,131.71,52.96,62.06,986.95,122.44,181.02,215.77,160.33,61.3,144.89,108.58,235.25,101.25,1024.45,99.85,105.11,110.16
20170719,214.0,146.4,95.99,144.75,195.48,443.19,23.65,16.0987,166.66,154.5,143.65,156.48,322.26,75.48,3.95,36.4,146.07,158.72,183.86,133.08,54.95,160.42,169.55,121.19,117.9,234.79,136.1,254.96,147.25,167.48,189.47,115.89,0.0016,62.98,81.89,0.006,102.28,970.89,43.44,112.14,139.46,104.04,122.29,174.23,102.27,126.45,97.77,346.61,58.37,182.26,357.52,21.39,191.02,78.84,128.47,32.74,37.42,178.86,146.51,195.61,81.37,131.26,137.05,39.81,272.91,129.5,91.81,184.67,100.53,140.02,136.71,36.53,119.39,48.66,24.57,50.57,141.67,163.74,129.09,22.0942,138.05,113.97,144.12,153.34,1.0,118.94,130.59,70.81,122.51,108.93,123.94,162.59,145.14,39.68,105.54,132.34,351.71,197.01,80.29,37.98,418.53,34.25,242.4,197.39,127.15,144.34,152.98,170.79,232.05,91.54,84.57,107.34,0.98,206.45,105.42,151.42,141.43,53.87,162.21,8.24,44.87,132.23,53.05,61.33,992.77,125.93,183.0,219.05,161.31,61.84,144.82,108.72,235.91,101.25,1026.87,100.42,105.07,108.22
20170720,213.45,147.31,96.65,144.78,195.01,439.32,23.64,14.6758,166.79,152.1,144.6,157.03,323.91,75.38,3.93,36.43,146.49,158.51,183.6,134.65,54.87,160.63,169.64,121.26,117.9,233.9,136.14,254.82,146.99,168.0,189.26,116.31,0.0016,63.14,82.57,0.0059,102.31,968.15,43.41,110.7,139.29,104.16,123.02,174.41,102.31,127.72,97.88,345.3,58.48,184.48,360.92,21.76,190.85,79.34,126.91,33.47,37.56,180.25,146.25,196.88,81.17,131.28,137.32,40.21,271.97,128.92,94.58,185.05,101.26,140.09,136.52,36.63,117.61,48.37,24.2,50.58,142.06,166.12,129.17,21.1744,135.41,113.74,144.26,156.91,1.0,119.05,130.71,71.16,123.82,102.33,122.85,163.71,144.49,39.63,105.55,132.5,342.96,197.74,80.34,37.94,419.2,34.27,242.92,199.89,127.13,144.46,152.78,170.68,231.65,92.63,82.02,107.08,0.94,205.48,104.35,150.61,142.01,53.89,161.55,8.1,45.41,132.32,53.28,61.21,992.19,125.57,175.06,219.86,161.11,61.66,145.13,109.26,238.45,101.28,1028.7,102.77,105.09,108.48
20170721,211.41,149.97,96.51,144.42,194.43,444.15,23.64,14.3911,167.62,148.95,144.53,155.82,309.16,76.41,3.97,36.36,145.24,159.0,188.54,135.49,54.82,161.46,168.94,121.1,118.04,233.6,136.14,255.33,146.75,166.94,190.54,115.72,0.0016,63.05,82.09,0.0059,102.48,972.92,46.29,110.79,139.29,104.24,123.31,174.15,102.31,126.54,97.77,350.07,57.69,184.75,363.84,22.06,191.24,79.83,127.04,33.17,37.7,180.88,145.99,198.79,80.46,131.16,136.61,40.37,271.46,129.5,93.53,185.01,100.77,139.91,136.17,36.07,118.15,48.46,24.65,50.64,142.72,166.72,129.58,20.558000000000003,136.2,115.19,143.95,155.94,1.0,119.01,130.2,70.74,123.25,102.0,124.12,163.54,144.42,40.16,105.54,132.0,344.32,198.07,80.14,38.04,419.42,34.21,242.72,199.32,127.21,144.06,153.52,170.19,231.74,93.44,81.87,107.24,0.91,206.1,103.88,149.93,142.28,53.83,158.51,8.1,45.48,132.61,52.94,61.29,993.84,124.47,176.43,219.75,161.68,61.37,144.85,109.96,240.27,101.46,1025.67,104.8,105.24,109.87
20170724,209.49,150.89,97.98,144.33,195.2,445.98,23.75,14.3682,168.41,143.5,144.71,156.38,316.39,76.11,3.95,36.32,144.81,159.31,187.91,134.34,54.86,162.26,169.73,121.11,117.92,233.53,136.19,255.3,146.22,167.75,190.6,116.7,0.0016,63.61,82.85,0.006,102.39,980.34,50.22,110.88,138.95,104.25,122.51,174.45,102.31,124.39,97.88,348.08,57.87,183.9,370.08,22.06,188.81,79.75,126.24,33.7,37.54,180.86,146.63,199.11,80.19,131.22,136.34,40.67,272.55,128.52,92.91,185.35,100.08,139.95,135.52,35.84,119.32,48.12,24.61,50.62,142.34,164.78,129.37,19.9807,135.78,113.84,144.52,157.78,1.0,119.24,129.23,70.56,123.16,101.06,125.36,163.61,146.17,40.02,105.55,133.38,343.82,196.87,79.41,38.08,419.58,34.16,243.8,201.08,127.43,144.62,154.68,170.52,231.33,93.61,81.85,107.24,0.9,206.26,104.46,150.59,143.69,53.83,158.41,7.76,45.06,132.27,51.74,60.71,998.31,126.49,175.38,222.03,161.76,60.99,142.9,109.28,242.71,101.39,1038.95,102.71,105.15,110.08
20170725,212.76,151.24,98.74,146.08,196.4,449.6,24.04,13.575999999999999,168.25,145.2,143.67,156.7,314.97,74.1,4.05,36.54,144.68,159.41,186.97,134.31,55.36,163.12,170.57,121.51,117.59,234.7,136.14,254.12,146.76,167.27,189.43,116.36,0.0016,63.34,82.34,0.0058,102.03,950.7,47.57,111.13,139.92,104.1,123.41,173.73,102.26,123.33,97.9,348.0,59.44,183.42,368.36,22.03,186.56,79.82,126.22,33.77,37.81,178.84,147.36,197.79,80.39,131.57,137.68,40.16,272.12,129.35,92.92,184.95,101.57,140.4,135.61,35.78,120.33,48.46,25.35,50.5,141.86,163.99,128.36,21.3505,135.05,114.64,144.34,159.84,1.0,119.22,129.41,71.13,121.74,102.71,124.94,162.35,146.8,38.95,105.5,133.96,344.37,195.79,77.44,37.82,415.17,34.42,243.77,201.12,127.28,144.29,155.82,172.05,230.75,94.62,80.83,106.83,0.87,207.9,103.77,150.55,144.45,53.99,160.88,7.61,45.03,133.31,52.67,60.98,969.03,130.63,176.18,223.1,161.89,61.63,149.7,106.96,243.77,100.83,1039.87,104.82,104.95,111.13
